Provinsi,Kabupaten/Kota,Jenis Ikan,Volume Produksi,Nilai Produksi,Konsumsi
ACEH,KOTA SUBULUSSALAM,LELE,10.648,317360000,0
ACEH,KOTA SUBULUSSALAM,NILA,4.86,145800000,0
ACEH,KOTA SUBULUSSALAM,PATIN,8.98,209000000,0
ACEH,KOTA SUBULUSSALAM,SEPAT,3.205,160250000,0
ACEH,KOTA SUBULUSSALAM,TAWES,4.455,75735000,0
ACEH,NAGAN RAYA,BARBUS,339,11865000,0
ACEH,NAGAN RAYA,BAWAL,756.654,244620000,0
ACEH,NAGAN RAYA,BELANAK,770.936,80412000,0
ACEH,NAGAN RAYA,BELOSO,63.507,635070000,0
ACEH,NAGAN RAYA,BELUT TAWAR,6.016,330880000,0
ACEH,NAGAN RAYA,BULU AYAM,124.472,1244720000,0
ACEH,NAGAN RAYA,GABUS,158.596,6699110000,2152
ACEH,NAGAN RAYA,GOBI,4.646,116150000,0
ACEH,NAGAN RAYA,GULAMAH,139.224,237570000,0
ACEH,NAGAN RAYA,HIU,163.944,182680000,0
ACEH,NAGAN RAYA,KAKAP,69.58,2416285000,0
ACEH,NAGAN RAYA,KERAPU,24.33,1216500000,0
ACEH,NAGAN RAYA,KURO,50,1000000,0
ACEH,NAGAN RAYA,KUWE,2.072,72520000,0
ACEH,NAGAN RAYA,LAYUR,104.981,1049810000,0
ACEH,NAGAN RAYA,LELE,851.831,17339170000,0
ACEH,NAGAN RAYA,MANYUNG,1.15,28750000,0
ACEH,NAGAN RAYA,MAS,202,7070000000,0
ACEH,NAGAN RAYA,NILA,1418.522,21089264000,0
ACEH,NAGAN RAYA,NILEM,294.134,736400000,0
ACEH,NAGAN RAYA,PARI,691.802,178315000,0
ACEH,NAGAN RAYA,PATIN,39.715,794300000,0
ACEH,NAGAN RAYA,RAJUNGAN,10.363,207260000,0
ACEH,NAGAN RAYA,SELUANG,425,10625000,0
ACEH,NAGAN RAYA,SEMAH,16.402,1968240000,0
ACEH,NAGAN RAYA,SEPAT,977.116,541340000,0
ACEH,NAGAN RAYA,SIDAT,1105.976,245680720,0
ACEH,NAGAN RAYA,SOTONG,10.228,153420000,0
ACEH,NAGAN RAYA,TAWES,78.678,3088590000,0
ACEH,NAGAN RAYA,TENGGIRI,545,19650000,254
ACEH,NAGAN RAYA,TERI,40.994,523860000,1921
ACEH,NAGAN RAYA,TONGKOL,10.705,214100000,0
ACEH,NAGAN RAYA,UDANG,859.521,29079580000,0
ACEH,PIDIE,BANDENG,0,120683500000,2025
ACEH,PIDIE,BIJI NANGKA,1300.438,25102350000,0
ACEH,PIDIE,CAKALANG,2255.47,57932110000,0
ACEH,PIDIE,KAKAP,1463.028,53218605000,0
ACEH,PIDIE,KEMBUNG,536.385,15294030000,3005
ACEH,PIDIE,KERAPU,849.687,39120635000,0
ACEH,PIDIE,KURISI,988.16,24307457000,0
ACEH,PIDIE,KUWE,808.66,34565800000,0
ACEH,PIDIE,LAYANG,869.463,16169314000,0
ACEH,PIDIE,LELE,548,13700000000,0
ACEH,PIDIE,LEMADANG,96.35,2014496000,0
ACEH,PIDIE,MARLIN,714.151,23942015000,0
ACEH,PIDIE,NILA,342,6498000000,0
ACEH,PIDIE,SELAR,1813.17,39206742000,327
ACEH,PIDIE,TENGGIRI,819.104,32702850000,119
ACEH,PIDIE,TONGKOL,5004.339,85299675000,0
ACEH,PIDIE,TUNA,2495.913,79621017000,0
ACEH,PIDIE,UDANG,1926.4,141876000000,0
ACEH,PIDIE JAYA,BANDENG,0,135475000000,2638
ACEH,PIDIE JAYA,BILIS,0,31975650000,0
ACEH,PIDIE JAYA,CAKALANG,4324.961,147507010000,0
ACEH,PIDIE JAYA,KAKAP,382.502,17649716000,0
ACEH,PIDIE JAYA,KEMBUNG,2071.946,49539509000,2625
ACEH,PIDIE JAYA,KERAPU,8.974,448700000,0
ACEH,PIDIE JAYA,KURISI,35.896,1076880000,0
ACEH,PIDIE JAYA,KUWE,152.679,6870555000,0
ACEH,PIDIE JAYA,LAYANG,2398.84,49847620000,0
ACEH,PIDIE JAYA,LELE,380.289,6845202000,0
ACEH,PIDIE JAYA,NILA,0,21036834000,0
ACEH,PIDIE JAYA,PEPEREK,166.32,3326400000,0
ACEH,PIDIE JAYA,SELAR,1356.504,25532895000,314
ACEH,PIDIE JAYA,TENGGIRI,1475.596,65632605000,304
ACEH,PIDIE JAYA,TONGKOL,1530.928,20543688000,0
ACEH,PIDIE JAYA,TUNA,2435.677,103226201000,0
ACEH,PIDIE JAYA,UDANG,353.003,430479250000,0
ACEH,SIMEULUE,ALU-ALU,290,8330000000,0
ACEH,SIMEULUE,BANDENG,23.04,292900000,256
ACEH,SIMEULUE,BARONANG,140.3,3507500000,0
ACEH,SIMEULUE,BELANAK,1921.33,1518250000,0
ACEH,SIMEULUE,BELUT,2230.905,415025000,0
ACEH,SIMEULUE,BIJI NANGKA,93.45,1401750000,0
ACEH,SIMEULUE,CUMI-CUMI,663.5,23222500000,0
ACEH,SIMEULUE,GABUS,1760.64,872630000,194
ACEH,SIMEULUE,GULAMAH,141,3525000000,0
ACEH,SIMEULUE,GURAMI,500,17500000,0
ACEH,SIMEULUE,GURITA,103.9,4316500000,0
ACEH,SIMEULUE,KAKAP,497.77,17722500000,0
ACEH,SIMEULUE,KEMBUNG,193.017,31008204000,1156
ACEH,SIMEULUE,KERAPU,735.48,113824500000,0
ACEH,SIMEULUE,KURISI,452.45,15835750000,0
ACEH,SIMEULUE,KUWE,882.42,28817600000,0
ACEH,SIMEULUE,LAYANG,784.691,93888121000,0
ACEH,SIMEULUE,LAYARAN,169,4225000000,0
ACEH,SIMEULUE,LELE,54.65,1664500000,0
ACEH,SIMEULUE,LEMURU,223.4,4468000000,0
ACEH,SIMEULUE,LOBSTER,8.16,1428500000,0
ACEH,SIMEULUE,MUJAIR,732.567,956565000,0
ACEH,SIMEULUE,NILA,570.178,983095000,0
ACEH,SIMEULUE,PASIR-PASIR,209,8360000000,0
ACEH,SIMEULUE,PATIN,800,20000000,0
ACEH,SIMEULUE,PISANG-PISANG,348,1982988000,0
ACEH,SIMEULUE,REMIS,24.375,243750000,0
ACEH,SIMEULUE,TENGGIRI,206,6655000000,304
ACEH,SIMEULUE,TERI,27.95,21119000000,825
ACEH,SIMEULUE,TERIPANG,6.9,1622500000,0
ACEH,SIMEULUE,TONGKOL,740.082,99964795000,0
ACEH,SIMEULUE,TUNA,458.4,14044000000,0
ACEH,SIMEULUE,UDANG,1260.485,1311275000,0
BALI,BADUNG,ALU-ALU,2.292,34380000,0
BALI,BADUNG,AYAM-AYAM,14.674,220110000,0
BALI,BADUNG,BARONANG,95.768,1864760000,0
BALI,BADUNG,BIJI NANGKA,3454,69080000,0
BALI,BADUNG,CAKALANG,2810.62,70265500000,0
BALI,BADUNG,CUMI-CUMI,65.758,1315160000,0
BALI,BADUNG,EKOR KUNING,3.2,96000000,0
BALI,BADUNG,GURAMI,8.18,245400000,0
BALI,BADUNG,GURITA,12.79,255800000,0
BALI,BADUNG,HIU,19.782,494550000,0
BALI,BADUNG,JULUNG-JULUNG,11.5,402500000,0
BALI,BADUNG,KAKAP,1503.794,3989470000,0
BALI,BADUNG,KEPITING,500,12500000,0
BALI,BADUNG,KERAPU,87.348,3057180000,0
BALI,BADUNG,KURISI,28.838,432570000,0
BALI,BADUNG,KUWE,14.142,282840000,0
BALI,BADUNG,LAYANG,479.858,4798580000,0
BALI,BADUNG,LAYARAN,44.48,667200000,0
BALI,BADUNG,LAYUR,170.98,6839200000,0
BALI,BADUNG,LELE,510.76,8176600000,0
BALI,BADUNG,LEMURU,1395.84,38345510000,0
BALI,BADUNG,LOBSTER,55.442,16659750000,0
BALI,BADUNG,MARLIN,73.98,2959200000,0
BALI,BADUNG,MAS,782.58,71880000,0
BALI,BADUNG,MUJAIR,20,240,0
BALI,BADUNG,NILA,112.834,1727678000,0
BALI,BADUNG,PEPEREK,108.972,1089720000,0
BALI,BADUNG,RAJUNGAN,14.72,147200000,0
BALI,BADUNG,TENGGIRI,195.366,3449820000,123
BALI,BADUNG,TERUBUK,1350,20250000,0
BALI,BADUNG,TONGKOL,1357.352,32632056000,0
BALI,BADUNG,TUNA,1152.02,29796000000,0
BALI,BANGLI,LELE,71.583,1145328000,0
BALI,BANGLI,MAS,77.235,3089400000,0
BALI,BANGLI,MUJAIR,1011.153,452172000,0
BALI,BANGLI,NILA,1110.188,132282640000,0
BALI,BULELENG,AYAM-AYAM,42.8,1498000000,0
BALI,BULELENG,BARONANG,135.4,3385000000,0
BALI,BULELENG,BAWAL,13,260000000,0
BALI,BULELENG,BAYEMAN,33.8,591500000,0
BALI,BULELENG,BIJI NANGKA,34,612000000,0
BALI,BULELENG,CAKALANG,1057.6,91128000000,0
BALI,BULELENG,CUMI-CUMI,262.4,8659200000,0
BALI,BULELENG,EKOR KUNING,166.2,2908500000,0
BALI,BULELENG,JULUNG-JULUNG,6.8,108800000,0
BALI,BULELENG,KACI-KACI,46.2,1386000000,0
BALI,BULELENG,KAKAP,648.61,28959850000,0
BALI,BULELENG,KEMBUNG,415.2,8304000000,167
BALI,BULELENG,KERAPU,434.61,21015100000,0
BALI,BULELENG,KUWE,39.8,796000000,0
BALI,BULELENG,LAYANG,1039,21819000000,0
BALI,BULELENG,LAYARAN,95.2,2380000000,0
BALI,BULELENG,LELE,25.053,425901000,0
BALI,BULELENG,LEMADANG,2252,54048000000,0
BALI,BULELENG,LEMURU,1092.6,13111200000,0
BALI,BULELENG,LENCAM,5.8,133400000,0
BALI,BULELENG,MARLIN,829.4,20735000000,0
BALI,BULELENG,MAS,1.8,72000000,0
BALI,BULELENG,NILA,28.915,786450000,0
BALI,BULELENG,PEPEREK,34.8,348000000,0
BALI,BULELENG,SELAR,4.8,86400000,222
BALI,BULELENG,SUNGLIR,1630,568800000,0
BALI,BULELENG,TAWES,10.8,216000000,0
BALI,BULELENG,TERBANG,134.6,2288200000,0
BALI,BULELENG,TERI,174.8,4370000000,1026
BALI,BULELENG,TONGKOL,2433.4,81105600000,0
BALI,BULELENG,TUNA,1577.4,129295200000,0
BALI,BULELENG,UDANG,5.54,64155760000,0
BALI,GIANYAR,BAWAL AIR TAWAR,6.97,223800000,0
BALI,GIANYAR,CAKALANG,113.768,3981880000,0
BALI,GIANYAR,GURAMI,7.098,283920000,0
BALI,GIANYAR,KAKAP,81.048,3774440000,0
BALI,GIANYAR,KERAPU,70.4,3898500000,0
BALI,GIANYAR,KUWE,881.188,3250340000,0
BALI,GIANYAR,LELE,629.873,13811927000,0
BALI,GIANYAR,LOBSTER,17.068,3936300000,0
BALI,GIANYAR,MAS,530,18550000,0
BALI,GIANYAR,NILA,214.556,6922635000,0
BALI,GIANYAR,PATIN,13.598,475930000,0
BALI,GIANYAR,TENGGIRI,50.538,2274210000,90
BALI,GIANYAR,TONGKOL,162.454,3616650000,0
BALI,GIANYAR,UDANG,54.074,5407400000,0
BALI,JEMBRANA,ALU-ALU,282,5613234,0
BALI,JEMBRANA,BARONANG,437.078,14656099496,0
BALI,JEMBRANA,BAWAL,30,1050,0
BALI,JEMBRANA,BAWAL AIR TAWAR,55.7,1392500000,0
BALI,JEMBRANA,CUMI-CUMI,123.432,5466042966,0
BALI,JEMBRANA,EKOR KUNING,127.438,1597053016,0
BALI,JEMBRANA,GURAMI,488.909,15645088000,0
BALI,JEMBRANA,HIU,6,90,0
BALI,JEMBRANA,IKAN LAINNYA,20.462,256429784,0
BALI,JEMBRANA,KAKAP,523.398,20954891050,0
BALI,JEMBRANA,KEMBUNG,171.122,2648194500,733
BALI,JEMBRANA,KERAPU,561.332,26938953558,0
BALI,JEMBRANA,KERONG-KERONG,21.8,218000000,0
BALI,JEMBRANA,KURISI,164.776,2913844068,0
BALI,JEMBRANA,KUWE,484.514,15033015334,0
BALI,JEMBRANA,LAYANG,1532.252,15483432880,0
BALI,JEMBRANA,LAYARAN,26,390,0
BALI,JEMBRANA,LAYUR,485.05,16564441646,0
BALI,JEMBRANA,LELE,210.468,3472722000,0
BALI,JEMBRANA,LEMADANG,1079.124,7664576076,0
BALI,JEMBRANA,LEMURU,226.5,363483820000,0
BALI,JEMBRANA,LOBSTER,38.33,1402533030,0
BALI,JEMBRANA,MANYUNG,1694,16940000,0
BALI,JEMBRANA,MARLIN,196,3906000,0
BALI,JEMBRANA,MAS,27.328,956480000,0
BALI,JEMBRANA,NILA,408.603,10161545000,0
BALI,JEMBRANA,PARI,1478.158,744563820,0
BALI,JEMBRANA,PATIN,94.232,2355800000,0
BALI,JEMBRANA,SELAR,307.54,1847075432,154
BALI,JEMBRANA,SLENGSENG,371.412,163283520,0
BALI,JEMBRANA,SWANGGI,451.644,11555850900,0
BALI,JEMBRANA,TALANG-TALANG,190,1900,0
BALI,JEMBRANA,TENGGIRI,344.796,12107725696,78
BALI,JEMBRANA,TONGKOL,2111.576,21616815380,0
BALI,JEMBRANA,TUNA,2.372,55026568,0
BALI,JEMBRANA,UDANG,0,101208318000,0
BALI,KARANGASEM,ALU-ALU,1717.084,937160000,0
BALI,KARANGASEM,BAWAL AIR TAWAR,3.851,115530000,0
BALI,KARANGASEM,CAKALANG,2200.44,141494060000,0
BALI,KARANGASEM,GURAMI,4.24,190800000,0
BALI,KARANGASEM,KAKAP,657.106,8732990000,0
BALI,KARANGASEM,KEMBUNG,4.8,144000000,33
BALI,KARANGASEM,KERAPU,817.91,10658480000,0
BALI,KARANGASEM,KURISI,168.348,614880000,0
BALI,KARANGASEM,KUWE,949.366,473814810000,0
BALI,KARANGASEM,LAYANG,82.6,1817200000,0
BALI,KARANGASEM,LELE,8.711,217775000,0
BALI,KARANGASEM,LEMADANG,65.206,49755670000,0
BALI,KARANGASEM,MAS,100,3000000,0
BALI,KARANGASEM,NILA,166.648,204240000,0
BALI,KARANGASEM,SELAR,2067.272,104244360000,1
BALI,KARANGASEM,SWANGGI,27.336,820080000,0
BALI,KARANGASEM,TENGGIRI,387.094,11612820000,164
BALI,KARANGASEM,TERBANG,1470,14700000,0
BALI,KARANGASEM,TONGKOL,826.8,126005730000,0
BALI,KARANGASEM,TUNA,2261.154,211776420000,0
BALI,KARANGASEM,UDANG,209.823,17120160000,0
BALI,KLUNGKUNG,CAKALANG,57.406,2066616000,0
BALI,KLUNGKUNG,KAKAP,430.398,2468004000,0
BALI,KLUNGKUNG,KERAPU,24.316,1190120400,0
BALI,KLUNGKUNG,LAYANG,44.76,805680000,0
BALI,KLUNGKUNG,LELE,19.238,346284000,0
BALI,KLUNGKUNG,RUMPUT LAUT COTTONII,0,31158481900,0
BALI,KLUNGKUNG,RUMPUT LAUT SPINOSUM,441.14,573482000,0
BALI,KLUNGKUNG,TONGKOL,1520.986,41935210800,0
BALI,KOTA DENPASAR,BAWAL,2156.62,7623520000,0
BALI,KOTA DENPASAR,CAKALANG,6675.934,199267380900,0
BALI,KOTA DENPASAR,CUMI-CUMI,92.622,3704880000,0
BALI,KOTA DENPASAR,EKOR KUNING,688.522,112280000,0
BALI,KOTA DENPASAR,GINDARA,2388.726,40318754388,0
BALI,KOTA DENPASAR,HIU,3615.208,95057920000,0
BALI,KOTA DENPASAR,KAKAP,3171.116,33924570000,0
BALI,KOTA DENPASAR,KERAPU,444.786,22309300000,0
BALI,KOTA DENPASAR,KURISI,275.642,17916730000,0
BALI,KOTA DENPASAR,KURO,6.2,248000000,0
BALI,KOTA DENPASAR,KUWE,2491.886,2234980000,0
BALI,KOTA DENPASAR,LAYANG,1467.346,31569700160,0
BALI,KOTA DENPASAR,LAYARAN,1311.598,13303120000,0
BALI,KOTA DENPASAR,LAYUR,403.07,121450000,0
BALI,KOTA DENPASAR,LELE,287.2,4882400000,0
BALI,KOTA DENPASAR,LEMADANG,7174.446,24657690000,0
BALI,KOTA DENPASAR,LENCAM,110,4950000000,0
BALI,KOTA DENPASAR,MANYUNG,39.974,1399090000,0
BALI,KOTA DENPASAR,MARLIN,2257.27,43765290000,0
BALI,KOTA DENPASAR,NILA,34.2,526020000,0
BALI,KOTA DENPASAR,NYUNGLAS,4481.514,1074470000,0
BALI,KOTA DENPASAR,PARI,2.73,122850000,0
BALI,KOTA DENPASAR,PEDANG,1770.948,79692660000,0
BALI,KOTA DENPASAR,RUMPUT LAUT COTTONII,305,427000000,0
BALI,KOTA DENPASAR,SELAR,3905.858,5315260000,80
BALI,KOTA DENPASAR,SEMAR,2379.472,17407431610,0
BALI,KOTA DENPASAR,TENGGIRI,1845.402,52413580000,189
BALI,KOTA DENPASAR,TONGKOL,6076.606,59903090000,0
BALI,KOTA DENPASAR,TUNA,6864.13,591516389000,0
BALI,KOTA DENPASAR,UDANG,20.6,1108000000,0
BALI,TABANAN,BELANAK,49.132,835244000,0
BALI,TABANAN,BETOK,397.665,120825000,0
BALI,TABANAN,BETOK LAUT,388.895,124140000,0
BALI,TABANAN,GURAMI,325.1,10765760000,0
BALI,TABANAN,HIU,32.688,784824000,0
BALI,TABANAN,KAKAP,56.63,2944760000,0
BALI,TABANAN,KEMBUNG,48.664,997612000,33
BALI,TABANAN,KERAPU,41.092,2054600000,0
BALI,TABANAN,LAYUR,47.38,947600000,0
BALI,TABANAN,LELE,7.748,22795351000,0
BALI,TABANAN,LOBSTER,16.64,4737360000,0
BALI,TABANAN,MANYUNG,41.512,913264000,0
BALI,TABANAN,MAS,343.509,15192706000,0
BALI,TABANAN,MUJAIR,1191.848,112544000,0
BALI,TABANAN,NILA,1131.778,26030894000,0
BALI,TABANAN,PATIN,24.043,505070000,0
BALI,TABANAN,PEPEREK,60.996,928898000,0
BALI,TABANAN,TAWES,20.464,306960000,0
BALI,TABANAN,TENGGIRI,38.16,2224630000,49
BALI,TABANAN,TONGKOL,52.998,1179216000,0
BALI,TABANAN,UDANG,39.319,1714570000,0
BANTEN,KOTA CILEGON,LELE,230.112,4142016000,0
BANTEN,KOTA SERANG,BANDENG,914.45,27433500000,2492
BANTEN,KOTA SERANG,KERANG,721.6,5772800000,0
BANTEN,KOTA SERANG,LELE,463.928,10206416000,0
BANTEN,KOTA SERANG,NILA,123.749,3712470000,0
BANTEN,KOTA SERANG,RUMPUT LAUT GRACILARIA,30.05,90150000,0
BANTEN,KOTA SERANG,UDANG,40.426,3436210000,0
BANTEN,KOTA TANGERANG,BAWAL AIR TAWAR,1.955,39100000,0
BANTEN,KOTA TANGERANG,GURAMI,455,22750000,0
BANTEN,KOTA TANGERANG,LELE,165.676,3724535000,0
BANTEN,KOTA TANGERANG,MAS,14.253,356325000,0
BANTEN,KOTA TANGERANG,NILA,10.375,259375000,0
BANTEN,KOTA TANGERANG SELATAN,BARBUS,14.723,368075000,0
BANTEN,KOTA TANGERANG SELATAN,BAWAL AIR TAWAR,1,15000000,0
BANTEN,KOTA TANGERANG SELATAN,GABUS,1.868,93400000,273
BANTEN,KOTA TANGERANG SELATAN,GURAMI,1.8,72000000,0
BANTEN,KOTA TANGERANG SELATAN,LELE,292.413,5321002000,0
BANTEN,KOTA TANGERANG SELATAN,MAS,1.1,27500000,0
BANTEN,KOTA TANGERANG SELATAN,MUJAIR,388.73,7774600000,0
BANTEN,KOTA TANGERANG SELATAN,NILA,6.6,105600000,0
BANTEN,KOTA TANGERANG SELATAN,NILEM,5.555,138875000,0
BANTEN,KOTA TANGERANG SELATAN,PATIN,11.584,214180000,0
BANTEN,KOTA TANGERANG SELATAN,TAWES,105.785,147625000,0
BANTEN,KOTA TANGERANG SELATAN,UDANG,8.295,232260000,0
BANTEN,LEBAK,BANDENG,56.64,1699200000,1065
BANTEN,LEBAK,BARBUS,11.768,235360000,0
BANTEN,LEBAK,BAUNG,686.354,240990000,0
BANTEN,LEBAK,BAWAL AIR TAWAR,25.04,550880000,0
BANTEN,LEBAK,BELUT LAUT,8.649,216225000,0
BANTEN,LEBAK,BELUT TAWAR,18.426,829170000,0
BANTEN,LEBAK,GABUS,345.388,212805000,133
BANTEN,LEBAK,GURAMI,281.67,12675150000,0
BANTEN,LEBAK,LELE,798.784,24222672000,0
BANTEN,LEBAK,MAS,405.572,38305056000,0
BANTEN,LEBAK,MUJAIR,1375.979,466660000,0
BANTEN,LEBAK,NILA,551.849,13997252000,0
BANTEN,LEBAK,SEPAT,4.035,100875000,0
BANTEN,LEBAK,SIDAT,256.408,366100000,0
BANTEN,LEBAK,TAWES,57.922,1683190000,0
BANTEN,LEBAK,UDANG,268.256,21358220000,0
BANTEN,PANDEGLANG,BANDENG,340.954,6819080000,424
BANTEN,PANDEGLANG,GURAMI,16.167,727515000,0
BANTEN,PANDEGLANG,KERANG,21.83,87320000,0
BANTEN,PANDEGLANG,LELE,0,92028134000,0
BANTEN,PANDEGLANG,LOBSTER,18.2,1820000000,0
BANTEN,PANDEGLANG,MAS,0,92164672000,0
BANTEN,PANDEGLANG,NILA,0,167870220000,0
BANTEN,PANDEGLANG,PATIN,764.16,19104000000,0
BANTEN,PANDEGLANG,RUMPUT LAUT SPINOSUM,31.633,126532000,0
BANTEN,PANDEGLANG,UDANG,0,1121099765000,0
BANTEN,SERANG,BANDENG,0,66427128000,3080
BANTEN,SERANG,BARBUS,1195,91801050,0
BANTEN,SERANG,BETUTU,3258.856,599950000,0
BANTEN,SERANG,GABUS,2292.757,267350900,163
BANTEN,SERANG,GURAMI,2046.316,848660000,0
BANTEN,SERANG,KERANG,14.136,70680000,0
BANTEN,SERANG,LELE,2375.932,22220543000,0
BANTEN,SERANG,MAS,2210.002,6221155000,0
BANTEN,SERANG,MUJAIR,38.838,388380000,0
BANTEN,SERANG,NILA,2461.004,7944661000,0
BANTEN,SERANG,PATIN,2.61,46980000,0
BANTEN,SERANG,RUMPUT LAUT COTTONII,0,17858430000,0
BANTEN,SERANG,RUMPUT LAUT GRACILARIA,0,71412484500,0
BANTEN,SERANG,RUMPUT LAUT SPINOSUM,0,15024751500,0
BANTEN,SERANG,SEPAT,2452.849,183630750,0
BANTEN,SERANG,TAWES,1807.224,122568765,0
BANTEN,SERANG,UDANG,466.713,37337040000,0
BANTEN,TANGERANG,BANDENG,0,128075562000,1972
BANTEN,TANGERANG,BELANAK,215.993,4319860000,0
BANTEN,TANGERANG,GABUS,1454.487,646500000,228
BANTEN,TANGERANG,GURAMI,54.301,2172040000,0
BANTEN,TANGERANG,KAKAP,8.212,369540000,0
BANTEN,TANGERANG,KERAPU,26.761,1204245000,0
BANTEN,TANGERANG,LELE,30.774,132353250000,0
BANTEN,TANGERANG,MAS,164.81,4614680000,0
BANTEN,TANGERANG,MUJAIR,1018.495,45726445000,0
BANTEN,TANGERANG,NILA,543.673,12504479000,0
BANTEN,TANGERANG,PATIN,40.216,482592000,0
BANTEN,TANGERANG,RUMPUT LAUT GRACILARIA,962.856,3851424000,0
BANTEN,TANGERANG,SEPAT,2915.01,158400000,0
BANTEN,TANGERANG,UDANG,560.432,43197927991,0
BENGKULU,BENGKULU SELATAN,BETOK,5.461,136525000,0
BENGKULU,BENGKULU SELATAN,GABUS,6.561,229635000,530
BENGKULU,BENGKULU SELATAN,GURAMI,9.585,287550000,0
BENGKULU,BENGKULU SELATAN,LELE,7.414,151527370000,0
BENGKULU,BENGKULU SELATAN,MAS,0,452778210000,0
BENGKULU,BENGKULU SELATAN,MUJAIR,8.528,213200000,0
BENGKULU,BENGKULU SELATAN,NILA,650.179,376532540000,0
BENGKULU,BENGKULU SELATAN,PATIN,0,136932500000,0
BENGKULU,BENGKULU SELATAN,SIDAT,8.898,711840000,0
BENGKULU,BENGKULU TENGAH,BAWAL,830.417,8254150000,0
BENGKULU,BENGKULU TENGAH,BELANAK,18.1,181000000,0
BENGKULU,BENGKULU TENGAH,BETOK,748.274,75500000,0
BENGKULU,BENGKULU TENGAH,GABUS,4.664,93280000,260
BENGKULU,BENGKULU TENGAH,GURAMI,5.214,104280000,0
BENGKULU,BENGKULU TENGAH,JULUNG-JULUNG,24.395,292740000,0
BENGKULU,BENGKULU TENGAH,KACI-KACI,179.05,2051700000,0
BENGKULU,BENGKULU TENGAH,KAKAP,561.45,7133580000,0
BENGKULU,BENGKULU TENGAH,KERAPU,383.33,4181500000,0
BENGKULU,BENGKULU TENGAH,KUWE,335.046,3012240000,0
BENGKULU,BENGKULU TENGAH,LAYUR,40.094,864350000,0
BENGKULU,BENGKULU TENGAH,LELE,16.933,340496720000,0
BENGKULU,BENGKULU TENGAH,MANYUNG,265.77,750150000,0
BENGKULU,BENGKULU TENGAH,MAS,10.761,322830000,0
BENGKULU,BENGKULU TENGAH,MUJAIR,9.218,230450000,0
BENGKULU,BENGKULU TENGAH,NILA,13.491,34088655000,0
BENGKULU,BENGKULU TENGAH,PARI,241.697,178905000,0
BENGKULU,BENGKULU TENGAH,SEPAT,4.8,96000000,0
BENGKULU,BENGKULU TENGAH,SIDAT,2.336,186880000,0
BENGKULU,BENGKULU TENGAH,TENGGIRI,355.595,1956325000,91
BENGKULU,BENGKULU TENGAH,TERUBUK,14.2,213000000,0
BENGKULU,BENGKULU TENGAH,TONGKOL,241.304,830080000,0
BENGKULU,BENGKULU TENGAH,TUNA,17.68,353600000,0
BENGKULU,BENGKULU UTARA,BAWAL,194.721,10709655000,0
BENGKULU,BENGKULU UTARA,BETOK,1710.16,355800000,0
BENGKULU,BENGKULU UTARA,BIJI NANGKA,716.109,2334180000,0
BENGKULU,BENGKULU UTARA,GABUS,1429.3,351570000,155
BENGKULU,BENGKULU UTARA,GEROT-GEROT,43.675,1091875000,0
BENGKULU,BENGKULU UTARA,GOLOK-GOLOK,53.5,1177000000,0
BENGKULU,BENGKULU UTARA,GULAMAH,160.996,4829880000,0
BENGKULU,BENGKULU UTARA,GURAMI,589.03,126560000,0
BENGKULU,BENGKULU UTARA,HIU,202.722,5068050000,0
BENGKULU,BENGKULU UTARA,KACI-KACI,23,1035000000,0
BENGKULU,BENGKULU UTARA,KAKAP,55.106,2479770000,0
BENGKULU,BENGKULU UTARA,KAPAS-KAPAS,720.489,7265340000,0
BENGKULU,BENGKULU UTARA,KEMBUNG,55.328,1936480000,33
BENGKULU,BENGKULU UTARA,KERAPU,22.406,560150000,0
BENGKULU,BENGKULU UTARA,KUWE,1014.971,12946260000,0
BENGKULU,BENGKULU UTARA,LAYANG,1021.7,1616450000,0
BENGKULU,BENGKULU UTARA,LELE,927.213,129289690000,0
BENGKULU,BENGKULU UTARA,MAS,703.488,294966010000,0
BENGKULU,BENGKULU UTARA,MUJAIR,535.323,216960000,0
BENGKULU,BENGKULU UTARA,NILA,400.65,202342920000,0
BENGKULU,BENGKULU UTARA,SARDEN,56.85,1421250000,0
BENGKULU,BENGKULU UTARA,SEPAT,903,136500000,0
BENGKULU,BENGKULU UTARA,SIDAT,4.019,321520000,0
BENGKULU,BENGKULU UTARA,TALANG-TALANG,772.943,3817946000,0
BENGKULU,BENGKULU UTARA,TENGGIRI,273.303,9901260000,82
BENGKULU,BENGKULU UTARA,TERUBUK,908.7,2409000000,0
BENGKULU,BENGKULU UTARA,TONGKOL,120.737,5916850000,0
BENGKULU,BENGKULU UTARA,TUNA,152,3040000000,0
BENGKULU,BENGKULU UTARA,UDANG,0,108608200000,0
BENGKULU,KAUR,BARONANG,15.34,260780000,0
BENGKULU,KAUR,BAUNG,1284.23,125650000,0
BENGKULU,KAUR,BELANAK,16,240000000,0
BENGKULU,KAUR,BETOK,1969.49,313530000,0
BENGKULU,KAUR,BIJI NANGKA,14.35,215250000,0
BENGKULU,KAUR,CAKALANG,216.01,4320200000,0
BENGKULU,KAUR,GABUS,2020.87,435280000,360
BENGKULU,KAUR,GOLOK-GOLOK,21.2,360400000,0
BENGKULU,KAUR,GULAMAH,16.18,275060000,0
BENGKULU,KAUR,GURAMI,604.778,134450000,0
BENGKULU,KAUR,GURITA,168.8,10128000000,0
